fu,compression_type,distortion_level,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,mos
data/CVIQ/154.png,AVC,7,data/view_ports/154/154_fov1.png,data/view_ports/154/154_fov2.png,data/view_ports/154/154_fov3.png,data/view_ports/154/154_fov4.png,data/view_ports/154/154_fov5.png,data/view_ports/154/154_fov6.png,data/view_ports/154/154_fov7.png,data/view_ports/154/154_fov8.png,data/view_ports/154/154_fov9.png,data/view_ports/154/154_fov10.png,data/view_ports/154/154_fov11.png,data/view_ports/154/154_fov12.png,data/view_ports/154/154_fov13.png,data/view_ports/154/154_fov14.png,data/view_ports/154/154_fov15.png,data/view_ports/154/154_fov16.png,data/view_ports/154/154_fov17.png,data/view_ports/154/154_fov18.png,data/view_ports/154/154_fov19.png,data/view_ports/154/154_fov20.png,49.20887167
data/CVIQ/155.png,AVC,8,data/view_ports/155/155_fov1.png,data/view_ports/155/155_fov2.png,data/view_ports/155/155_fov3.png,data/view_ports/155/155_fov4.png,data/view_ports/155/155_fov5.png,data/view_ports/155/155_fov6.png,data/view_ports/155/155_fov7.png,data/view_ports/155/155_fov8.png,data/view_ports/155/155_fov9.png,data/view_ports/155/155_fov10.png,data/view_ports/155/155_fov11.png,data/view_ports/155/155_fov12.png,data/view_ports/155/155_fov13.png,data/view_ports/155/155_fov14.png,data/view_ports/155/155_fov15.png,data/view_ports/155/155_fov16.png,data/view_ports/155/155_fov17.png,data/view_ports/155/155_fov18.png,data/view_ports/155/155_fov19.png,data/view_ports/155/155_fov20.png,42.66901173
data/CVIQ/156.png,AVC,9,data/view_ports/156/156_fov1.png,data/view_ports/156/156_fov2.png,data/view_ports/156/156_fov3.png,data/view_ports/156/156_fov4.png,data/view_ports/156/156_fov5.png,data/view_ports/156/156_fov6.png,data/view_ports/156/156_fov7.png,data/view_ports/156/156_fov8.png,data/view_ports/156/156_fov9.png,data/view_ports/156/156_fov10.png,data/view_ports/156/156_fov11.png,data/view_ports/156/156_fov12.png,data/view_ports/156/156_fov13.png,data/view_ports/156/156_fov14.png,data/view_ports/156/156_fov15.png,data/view_ports/156/156_fov16.png,data/view_ports/156/156_fov17.png,data/view_ports/156/156_fov18.png,data/view_ports/156/156_fov19.png,data/view_ports/156/156_fov20.png,37.03587698
data/CVIQ/157.png,AVC,10,data/view_ports/157/157_fov1.png,data/view_ports/157/157_fov2.png,data/view_ports/157/157_fov3.png,data/view_ports/157/157_fov4.png,data/view_ports/157/157_fov5.png,data/view_ports/157/157_fov6.png,data/view_ports/157/157_fov7.png,data/view_ports/157/157_fov8.png,data/view_ports/157/157_fov9.png,data/view_ports/157/157_fov10.png,data/view_ports/157/157_fov11.png,data/view_ports/157/157_fov12.png,data/view_ports/157/157_fov13.png,data/view_ports/157/157_fov14.png,data/view_ports/157/157_fov15.png,data/view_ports/157/157_fov16.png,data/view_ports/157/157_fov17.png,data/view_ports/157/157_fov18.png,data/view_ports/157/157_fov19.png,data/view_ports/157/157_fov20.png,33.1456464
data/CVIQ/158.png,AVC,11,data/view_ports/158/158_fov1.png,data/view_ports/158/158_fov2.png,data/view_ports/158/158_fov3.png,data/view_ports/158/158_fov4.png,data/view_ports/158/158_fov5.png,data/view_ports/158/158_fov6.png,data/view_ports/158/158_fov7.png,data/view_ports/158/158_fov8.png,data/view_ports/158/158_fov9.png,data/view_ports/158/158_fov10.png,data/view_ports/158/158_fov11.png,data/view_ports/158/158_fov12.png,data/view_ports/158/158_fov13.png,data/view_ports/158/158_fov14.png,data/view_ports/158/158_fov15.png,data/view_ports/158/158_fov16.png,data/view_ports/158/158_fov17.png,data/view_ports/158/158_fov18.png,data/view_ports/158/158_fov19.png,data/view_ports/158/158_fov20.png,32.14154319
data/CVIQ/159.png,HEVC,1,data/view_ports/159/159_fov1.png,data/view_ports/159/159_fov2.png,data/view_ports/159/159_fov3.png,data/view_ports/159/159_fov4.png,data/view_ports/159/159_fov5.png,data/view_ports/159/159_fov6.png,data/view_ports/159/159_fov7.png,data/view_ports/159/159_fov8.png,data/view_ports/159/159_fov9.png,data/view_ports/159/159_fov10.png,data/view_ports/159/159_fov11.png,data/view_ports/159/159_fov12.png,data/view_ports/159/159_fov13.png,data/view_ports/159/159_fov14.png,data/view_ports/159/159_fov15.png,data/view_ports/159/159_fov16.png,data/view_ports/159/159_fov17.png,data/view_ports/159/159_fov18.png,data/view_ports/159/159_fov19.png,data/view_ports/159/159_fov20.png,65.91249065
data/CVIQ/183.png,AVC,2,data/view_ports/183/183_fov1.png,data/view_ports/183/183_fov2.png,data/view_ports/183/183_fov3.png,data/view_ports/183/183_fov4.png,data/view_ports/183/183_fov5.png,data/view_ports/183/183_fov6.png,data/view_ports/183/183_fov7.png,data/view_ports/183/183_fov8.png,data/view_ports/183/183_fov9.png,data/view_ports/183/183_fov10.png,data/view_ports/183/183_fov11.png,data/view_ports/183/183_fov12.png,data/view_ports/183/183_fov13.png,data/view_ports/183/183_fov14.png,data/view_ports/183/183_fov15.png,data/view_ports/183/183_fov16.png,data/view_ports/183/183_fov17.png,data/view_ports/183/183_fov18.png,data/view_ports/183/183_fov19.png,data/view_ports/183/183_fov20.png,63.51590743
data/CVIQ/184.png,AVC,3,data/view_ports/184/184_fov1.png,data/view_ports/184/184_fov2.png,data/view_ports/184/184_fov3.png,data/view_ports/184/184_fov4.png,data/view_ports/184/184_fov5.png,data/view_ports/184/184_fov6.png,data/view_ports/184/184_fov7.png,data/view_ports/184/184_fov8.png,data/view_ports/184/184_fov9.png,data/view_ports/184/184_fov10.png,data/view_ports/184/184_fov11.png,data/view_ports/184/184_fov12.png,data/view_ports/184/184_fov13.png,data/view_ports/184/184_fov14.png,data/view_ports/184/184_fov15.png,data/view_ports/184/184_fov16.png,data/view_ports/184/184_fov17.png,data/view_ports/184/184_fov18.png,data/view_ports/184/184_fov19.png,data/view_ports/184/184_fov20.png,60.60233374
data/CVIQ/185.png,AVC,4,data/view_ports/185/185_fov1.png,data/view_ports/185/185_fov2.png,data/view_ports/185/185_fov3.png,data/view_ports/185/185_fov4.png,data/view_ports/185/185_fov5.png,data/view_ports/185/185_fov6.png,data/view_ports/185/185_fov7.png,data/view_ports/185/185_fov8.png,data/view_ports/185/185_fov9.png,data/view_ports/185/185_fov10.png,data/view_ports/185/185_fov11.png,data/view_ports/185/185_fov12.png,data/view_ports/185/185_fov13.png,data/view_ports/185/185_fov14.png,data/view_ports/185/185_fov15.png,data/view_ports/185/185_fov16.png,data/view_ports/185/185_fov17.png,data/view_ports/185/185_fov18.png,data/view_ports/185/185_fov19.png,data/view_ports/185/185_fov20.png,55.74716361
data/CVIQ/186.png,AVC,5,data/view_ports/186/186_fov1.png,data/view_ports/186/186_fov2.png,data/view_ports/186/186_fov3.png,data/view_ports/186/186_fov4.png,data/view_ports/186/186_fov5.png,data/view_ports/186/186_fov6.png,data/view_ports/186/186_fov7.png,data/view_ports/186/186_fov8.png,data/view_ports/186/186_fov9.png,data/view_ports/186/186_fov10.png,data/view_ports/186/186_fov11.png,data/view_ports/186/186_fov12.png,data/view_ports/186/186_fov13.png,data/view_ports/186/186_fov14.png,data/view_ports/186/186_fov15.png,data/view_ports/186/186_fov16.png,data/view_ports/186/186_fov17.png,data/view_ports/186/186_fov18.png,data/view_ports/186/186_fov19.png,data/view_ports/186/186_fov20.png,54.68811188
data/CVIQ/187.png,AVC,6,data/view_ports/187/187_fov1.png,data/view_ports/187/187_fov2.png,data/view_ports/187/187_fov3.png,data/view_ports/187/187_fov4.png,data/view_ports/187/187_fov5.png,data/view_ports/187/187_fov6.png,data/view_ports/187/187_fov7.png,data/view_ports/187/187_fov8.png,data/view_ports/187/187_fov9.png,data/view_ports/187/187_fov10.png,data/view_ports/187/187_fov11.png,data/view_ports/187/187_fov12.png,data/view_ports/187/187_fov13.png,data/view_ports/187/187_fov14.png,data/view_ports/187/187_fov15.png,data/view_ports/187/187_fov16.png,data/view_ports/187/187_fov17.png,data/view_ports/187/187_fov18.png,data/view_ports/187/187_fov19.png,data/view_ports/187/187_fov20.png,49.09963673
data/CVIQ/188.png,AVC,7,data/view_ports/188/188_fov1.png,data/view_ports/188/188_fov2.png,data/view_ports/188/188_fov3.png,data/view_ports/188/188_fov4.png,data/view_ports/188/188_fov5.png,data/view_ports/188/188_fov6.png,data/view_ports/188/188_fov7.png,data/view_ports/188/188_fov8.png,data/view_ports/188/188_fov9.png,data/view_ports/188/188_fov10.png,data/view_ports/188/188_fov11.png,data/view_ports/188/188_fov12.png,data/view_ports/188/188_fov13.png,data/view_ports/188/188_fov14.png,data/view_ports/188/188_fov15.png,data/view_ports/188/188_fov16.png,data/view_ports/188/188_fov17.png,data/view_ports/188/188_fov18.png,data/view_ports/188/188_fov19.png,data/view_ports/188/188_fov20.png,42.14186912
data/CVIQ/189.png,AVC,8,data/view_ports/189/189_fov1.png,data/view_ports/189/189_fov2.png,data/view_ports/189/189_fov3.png,data/view_ports/189/189_fov4.png,data/view_ports/189/189_fov5.png,data/view_ports/189/189_fov6.png,data/view_ports/189/189_fov7.png,data/view_ports/189/189_fov8.png,data/view_ports/189/189_fov9.png,data/view_ports/189/189_fov10.png,data/view_ports/189/189_fov11.png,data/view_ports/189/189_fov12.png,data/view_ports/189/189_fov13.png,data/view_ports/189/189_fov14.png,data/view_ports/189/189_fov15.png,data/view_ports/189/189_fov16.png,data/view_ports/189/189_fov17.png,data/view_ports/189/189_fov18.png,data/view_ports/189/189_fov19.png,data/view_ports/189/189_fov20.png,41.8971084
data/CVIQ/190.png,AVC,9,data/view_ports/190/190_fov1.png,data/view_ports/190/190_fov2.png,data/view_ports/190/190_fov3.png,data/view_ports/190/190_fov4.png,data/view_ports/190/190_fov5.png,data/view_ports/190/190_fov6.png,data/view_ports/190/190_fov7.png,data/view_ports/190/190_fov8.png,data/view_ports/190/190_fov9.png,data/view_ports/190/190_fov10.png,data/view_ports/190/190_fov11.png,data/view_ports/190/190_fov12.png,data/view_ports/190/190_fov13.png,data/view_ports/190/190_fov14.png,data/view_ports/190/190_fov15.png,data/view_ports/190/190_fov16.png,data/view_ports/190/190_fov17.png,data/view_ports/190/190_fov18.png,data/view_ports/190/190_fov19.png,data/view_ports/190/190_fov20.png,35.82271278
data/CVIQ/191.png,AVC,10,data/view_ports/191/191_fov1.png,data/view_ports/191/191_fov2.png,data/view_ports/191/191_fov3.png,data/view_ports/191/191_fov4.png,data/view_ports/191/191_fov5.png,data/view_ports/191/191_fov6.png,data/view_ports/191/191_fov7.png,data/view_ports/191/191_fov8.png,data/view_ports/191/191_fov9.png,data/view_ports/191/191_fov10.png,data/view_ports/191/191_fov11.png,data/view_ports/191/191_fov12.png,data/view_ports/191/191_fov13.png,data/view_ports/191/191_fov14.png,data/view_ports/191/191_fov15.png,data/view_ports/191/191_fov16.png,data/view_ports/191/191_fov17.png,data/view_ports/191/191_fov18.png,data/view_ports/191/191_fov19.png,data/view_ports/191/191_fov20.png,32.41764652
data/CVIQ/192.png,AVC,11,data/view_ports/192/192_fov1.png,data/view_ports/192/192_fov2.png,data/view_ports/192/192_fov3.png,data/view_ports/192/192_fov4.png,data/view_ports/192/192_fov5.png,data/view_ports/192/192_fov6.png,data/view_ports/192/192_fov7.png,data/view_ports/192/192_fov8.png,data/view_ports/192/192_fov9.png,data/view_ports/192/192_fov10.png,data/view_ports/192/192_fov11.png,data/view_ports/192/192_fov12.png,data/view_ports/192/192_fov13.png,data/view_ports/192/192_fov14.png,data/view_ports/192/192_fov15.png,data/view_ports/192/192_fov16.png,data/view_ports/192/192_fov17.png,data/view_ports/192/192_fov18.png,data/view_ports/192/192_fov19.png,data/view_ports/192/192_fov20.png,27.89921686
data/CVIQ/193.png,HEVC,1,data/view_ports/193/193_fov1.png,data/view_ports/193/193_fov2.png,data/view_ports/193/193_fov3.png,data/view_ports/193/193_fov4.png,data/view_ports/193/193_fov5.png,data/view_ports/193/193_fov6.png,data/view_ports/193/193_fov7.png,data/view_ports/193/193_fov8.png,data/view_ports/193/193_fov9.png,data/view_ports/193/193_fov10.png,data/view_ports/193/193_fov11.png,data/view_ports/193/193_fov12.png,data/view_ports/193/193_fov13.png,data/view_ports/193/193_fov14.png,data/view_ports/193/193_fov15.png,data/view_ports/193/193_fov16.png,data/view_ports/193/193_fov17.png,data/view_ports/193/193_fov18.png,data/view_ports/193/193_fov19.png,data/view_ports/193/193_fov20.png,61.51916228
data/CVIQ/217.png,AVC,2,data/view_ports/217/217_fov1.png,data/view_ports/217/217_fov2.png,data/view_ports/217/217_fov3.png,data/view_ports/217/217_fov4.png,data/view_ports/217/217_fov5.png,data/view_ports/217/217_fov6.png,data/view_ports/217/217_fov7.png,data/view_ports/217/217_fov8.png,data/view_ports/217/217_fov9.png,data/view_ports/217/217_fov10.png,data/view_ports/217/217_fov11.png,data/view_ports/217/217_fov12.png,data/view_ports/217/217_fov13.png,data/view_ports/217/217_fov14.png,data/view_ports/217/217_fov15.png,data/view_ports/217/217_fov16.png,data/view_ports/217/217_fov17.png,data/view_ports/217/217_fov18.png,data/view_ports/217/217_fov19.png,data/view_ports/217/217_fov20.png,60.55407803
data/CVIQ/218.png,AVC,3,data/view_ports/218/218_fov1.png,data/view_ports/218/218_fov2.png,data/view_ports/218/218_fov3.png,data/view_ports/218/218_fov4.png,data/view_ports/218/218_fov5.png,data/view_ports/218/218_fov6.png,data/view_ports/218/218_fov7.png,data/view_ports/218/218_fov8.png,data/view_ports/218/218_fov9.png,data/view_ports/218/218_fov10.png,data/view_ports/218/218_fov11.png,data/view_ports/218/218_fov12.png,data/view_ports/218/218_fov13.png,data/view_ports/218/218_fov14.png,data/view_ports/218/218_fov15.png,data/view_ports/218/218_fov16.png,data/view_ports/218/218_fov17.png,data/view_ports/218/218_fov18.png,data/view_ports/218/218_fov19.png,data/view_ports/218/218_fov20.png,60.40482744
data/CVIQ/219.png,AVC,4,data/view_ports/219/219_fov1.png,data/view_ports/219/219_fov2.png,data/view_ports/219/219_fov3.png,data/view_ports/219/219_fov4.png,data/view_ports/219/219_fov5.png,data/view_ports/219/219_fov6.png,data/view_ports/219/219_fov7.png,data/view_ports/219/219_fov8.png,data/view_ports/219/219_fov9.png,data/view_ports/219/219_fov10.png,data/view_ports/219/219_fov11.png,data/view_ports/219/219_fov12.png,data/view_ports/219/219_fov13.png,data/view_ports/219/219_fov14.png,data/view_ports/219/219_fov15.png,data/view_ports/219/219_fov16.png,data/view_ports/219/219_fov17.png,data/view_ports/219/219_fov18.png,data/view_ports/219/219_fov19.png,data/view_ports/219/219_fov20.png,52.9653763
data/CVIQ/220.png,AVC,5,data/view_ports/220/220_fov1.png,data/view_ports/220/220_fov2.png,data/view_ports/220/220_fov3.png,data/view_ports/220/220_fov4.png,data/view_ports/220/220_fov5.png,data/view_ports/220/220_fov6.png,data/view_ports/220/220_fov7.png,data/view_ports/220/220_fov8.png,data/view_ports/220/220_fov9.png,data/view_ports/220/220_fov10.png,data/view_ports/220/220_fov11.png,data/view_ports/220/220_fov12.png,data/view_ports/220/220_fov13.png,data/view_ports/220/220_fov14.png,data/view_ports/220/220_fov15.png,data/view_ports/220/220_fov16.png,data/view_ports/220/220_fov17.png,data/view_ports/220/220_fov18.png,data/view_ports/220/220_fov19.png,data/view_ports/220/220_fov20.png,50.7295111
data/CVIQ/221.png,AVC,6,data/view_ports/221/221_fov1.png,data/view_ports/221/221_fov2.png,data/view_ports/221/221_fov3.png,data/view_ports/221/221_fov4.png,data/view_ports/221/221_fov5.png,data/view_ports/221/221_fov6.png,data/view_ports/221/221_fov7.png,data/view_ports/221/221_fov8.png,data/view_ports/221/221_fov9.png,data/view_ports/221/221_fov10.png,data/view_ports/221/221_fov11.png,data/view_ports/221/221_fov12.png,data/view_ports/221/221_fov13.png,data/view_ports/221/221_fov14.png,data/view_ports/221/221_fov15.png,data/view_ports/221/221_fov16.png,data/view_ports/221/221_fov17.png,data/view_ports/221/221_fov18.png,data/view_ports/221/221_fov19.png,data/view_ports/221/221_fov20.png,51.54603041
data/CVIQ/222.png,AVC,7,data/view_ports/222/222_fov1.png,data/view_ports/222/222_fov2.png,data/view_ports/222/222_fov3.png,data/view_ports/222/222_fov4.png,data/view_ports/222/222_fov5.png,data/view_ports/222/222_fov6.png,data/view_ports/222/222_fov7.png,data/view_ports/222/222_fov8.png,data/view_ports/222/222_fov9.png,data/view_ports/222/222_fov10.png,data/view_ports/222/222_fov11.png,data/view_ports/222/222_fov12.png,data/view_ports/222/222_fov13.png,data/view_ports/222/222_fov14.png,data/view_ports/222/222_fov15.png,data/view_ports/222/222_fov16.png,data/view_ports/222/222_fov17.png,data/view_ports/222/222_fov18.png,data/view_ports/222/222_fov19.png,data/view_ports/222/222_fov20.png,43.06613088
data/CVIQ/223.png,AVC,8,data/view_ports/223/223_fov1.png,data/view_ports/223/223_fov2.png,data/view_ports/223/223_fov3.png,data/view_ports/223/223_fov4.png,data/view_ports/223/223_fov5.png,data/view_ports/223/223_fov6.png,data/view_ports/223/223_fov7.png,data/view_ports/223/223_fov8.png,data/view_ports/223/223_fov9.png,data/view_ports/223/223_fov10.png,data/view_ports/223/223_fov11.png,data/view_ports/223/223_fov12.png,data/view_ports/223/223_fov13.png,data/view_ports/223/223_fov14.png,data/view_ports/223/223_fov15.png,data/view_ports/223/223_fov16.png,data/view_ports/223/223_fov17.png,data/view_ports/223/223_fov18.png,data/view_ports/223/223_fov19.png,data/view_ports/223/223_fov20.png,43.52994693
data/CVIQ/224.png,AVC,9,data/view_ports/224/224_fov1.png,data/view_ports/224/224_fov2.png,data/view_ports/224/224_fov3.png,data/view_ports/224/224_fov4.png,data/view_ports/224/224_fov5.png,data/view_ports/224/224_fov6.png,data/view_ports/224/224_fov7.png,data/view_ports/224/224_fov8.png,data/view_ports/224/224_fov9.png,data/view_ports/224/224_fov10.png,data/view_ports/224/224_fov11.png,data/view_ports/224/224_fov12.png,data/view_ports/224/224_fov13.png,data/view_ports/224/224_fov14.png,data/view_ports/224/224_fov15.png,data/view_ports/224/224_fov16.png,data/view_ports/224/224_fov17.png,data/view_ports/224/224_fov18.png,data/view_ports/224/224_fov19.png,data/view_ports/224/224_fov20.png,37.56324373
data/CVIQ/225.png,AVC,10,data/view_ports/225/225_fov1.png,data/view_ports/225/225_fov2.png,data/view_ports/225/225_fov3.png,data/view_ports/225/225_fov4.png,data/view_ports/225/225_fov5.png,data/view_ports/225/225_fov6.png,data/view_ports/225/225_fov7.png,data/view_ports/225/225_fov8.png,data/view_ports/225/225_fov9.png,data/view_ports/225/225_fov10.png,data/view_ports/225/225_fov11.png,data/view_ports/225/225_fov12.png,data/view_ports/225/225_fov13.png,data/view_ports/225/225_fov14.png,data/view_ports/225/225_fov15.png,data/view_ports/225/225_fov16.png,data/view_ports/225/225_fov17.png,data/view_ports/225/225_fov18.png,data/view_ports/225/225_fov19.png,data/view_ports/225/225_fov20.png,33.40964988
